,title,seller_name,description,initial_price,final_price,reviews_count,root_bs_rank,rating,bought_past_month,root_bs_category,bs_rank,country_of_origin
291,"LEPOWER Wood Tripod Floor Lamp, Mid Century Standing Lamp, Modern Design Studying Light for Living Room, Bedroom, Study Room and Office, Flaxen Lamp Shade with E26 Lamp Base Brown",LeP¦¦¦r,"LEPOWER wooden floor lamp has a beautiful and classic shape design, which is not only a floor reading lamp, but also a modern decoration for your living room, bedroom and office   The Standing Lamp with premium nature rubber wooden tripod and linen cloth, enduring, firm and aesthetic, brightens your living room, bedroom, study room, office, kids room, or college dorm!   LEPOWER Wood Tripod Floor Lamp Features Previous page Next page   Standard E26 Screw Base To get a better lighting effect, we suggest you using LED bulb 10W-12W, energy saving bulb 12W-20W, incandescent bulb 40W-60W (60W MAX)   Sturdy Tripod Legs Stops shaking and falling, so that it is sturdy and safe around children and pets.   Simple Control This wooden floor tripod lamp is with convenient foot switch and easy to turn on or turn off the light.   Assembly Reminder Tips: You need to assemble the legs of the floor lamp and the lamp shade by yourself. Previous page Next page 1 Family 2 Reading 3 Illumination Floor Lamp Comparison Double-sided Floor Lamp Add to Cart 3 Lights Floor Lamp Add to Cart Wood Floor Lamp Add to Cart Torchiere Floor Lamp Add to Cart Customer Reviews 4.5 out of 5 stars 135 4.5 out of 5 stars 1,795 4.5 out of 5 stars 2,632 4.5 out of 5 stars 415 Price $66.99$66.99 $64.99$64.99 $76.99$76.99 $59.99$59.99 Brightness Level 10 ? ? 5 Colors Temperature 6 colors (2700K-5700K) ? ? 5 colors (3000K-5000K) Height 70.1Inch 70.2Inch 60.6Inch 69.7Inch Lamp panel adjustment ? ? ? ? Applicable scene Living Room, Bedroom, Office Living Room, Bedroom, Office Living Room, Bedroom, Office Living Room, Bedroom, Office",90.0,77.0,7363,3956,4.5,1000.0,Tools & Home Improvement,46,
293,"Dimmable Floor Lamp, 3 x 800LM LED Edison Bulbs Included, Farmhouse Industrial Floor Lamp Standing Tree Lamp with Elegant Cage Tall Lamps for Living Room Bedroom Office - Black",Zii¦¦¦,"Previous page Next page 1 Living Room Lamp 2 Bedroom Lamp 3 Corner Lamp     Compatibility of Three LED Lght Bulbs   SPECIFICATION:   Sturdy Solid Base The base (W9.7n*H1.1in, 5.29lb) is stable and sturdy, wihich prevents the upright lamp from tilting. Made of high quality metal and iron.   Cage Style Desgin A cage lampshade with a black metal lamp pole, showcasing a minimalist and farmhouse charm, seamless paired with any decoration.   Bright Lighting The dimming feature is better than expected as tall floor lamp has certain settings. And you will love the pattern the cage makes on the walls.   Tall Standing Lamp for Bedroom Not only will 70.2inch Tall floor lamp brings a new look to your home, but it can also be used as a sincere gift for your family and friends. Easy to Assemble How to install standing lamp with 3 lights? Assembling your new floor lamp is a breeze with the included detailed manual, assembly video, and accessories. In just 10 minutes, you can assemble a complete and compact floor lamp! Very convenient! The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked. Ziisee Upgraded Floor Lamp with 3 Cage Shades What parts are included in the package? You wil get 3 cage lampshades, 3""CC""part, 3 bulbs, whole lamp pole, solid base, hex key and manual. All relevant parts have UL certification. Please follow the instruction in the manual for installation and use. If you encounter any problems, let us know and we will solve the problem for you as soon as possible.",70.0,60.0,516,8451,4.5,500.0,Tools & Home Improvement,83,
297,Signe gradient floor lamp,Ama¦¦¦.co¦¦¦,"This Philips Hue White and color ambiance Signe gradient floor lamp offers flowing multicolor effects that blend seamlessly together to transform your home decor and the way you feel. This 29W smart RGB floor lamp features Bluetooth capability for instant light control in one room and offers up to 2550 lumens of brightness. Bluetooth makes it easy to get started with Philips Hue. Simply plug in the lamp download the Hue app and start enjoying the convenience of smart lighting immediately. Dim, brighten, and set the mood right out of the box. With Bluetooth you can control up to 10 lights in a single room. It's easy to have the right light for routines throughout the day with Hue light scenes. Or create the ultimate mood lighting with dynamic light effects that show subtle changes in color or brightness that you can customize in the app. Looking for smart floor lamps that work with Alexa and Google Assistant? It's easy to set up voice control with the Hue app and use simple voice commands to control your lights. Whether you need smart LED lamps for bedrooms, your living room, or even kids rooms, Hue complements your room decor while offering the convenience of smart control. Already have a Bridge or want to get more from your Hue system? Connect the Signe gradient floor lamp to a Hue Bridge (sold separately) to unlock the full power of Philips Hue, including the ability to control up to 50 lights and accessories, automations, and smart control from anywhere in the world.",330.0,256.0,577,6052,4.5,500.0,Tools & Home Improvement,88,China
300,LED Desk Lamps for Home Office Eye-Caring Architect Lamp with Clamp 3 Colors 10 Brightness Adjustable Gooseneck Table Light with Key Control Workbench LED Reading Lamp [with Adatper],JIA¦¦¦WL,"LITREN LED Desk Lamps for Home Office LITREN Minimalist Style Eye Caring Architect Lamp The 16.34'' wide overhead tall desk lamp can perfectly lamp bar lights up your entire working space evenly. Previous page Wide Light Coverage Eye-Soft Lighting Next page Comfortable and No-Glare Lighting   Eye-Friendly Design Say goodbye to eye strain and fatigue with our no flicker and shadowless workbench light   Vivid and Accurate Color Rendering Experience true-to-life illumination that enhances your visual perception and productivity   Simply attach the clamp to your desk or table, adjust the lamp to your desired position, and enjoy instant illumination without the need for complicated installation processes.",80.0,24.0,424,6006,4.5,1000.0,Tools & Home Improvement,41,China
310,"LED Desk Lamp for Home Office, Double Head 24W with USB Charging Port & Wireless Charger, Architect Light 5 Lighting Brightness Flexible Gooseneck Table Reading Study, Black",AKR¦¦¦-US¦¦¦,"About this item ?Super Large Double-head Design?: The LED desk lamp adopts a double-light design. Compared to some desk light on the market, our office lamp is larger and wider, with a lamp head that is as wide as 31 inches. The output size of the adapter is 24V2A, the brightness of the light is brighter, and the light can cover a wider range. ?USB Charging & Wireless Charging?: The work lamp base is equipped with a 5V2A USB charging interface and a 15W fast wireless charging function. You can charge two devices at the same time while using the desk lamp. The table light cord is 6 feet long and comes with an adapter. You don't need to buy adapters separately ?Multiple Brightness Modes?: The desk lamp for office home has 5 brightness modes (20%-100%) and 5 color temperatures (3200K-6500K). Moreover, the computer desktop desk lamps has a memory function, and it will maintain the previous mode when it is lit again. It is very convenient to use. ?Eye-Caring?: The gooseneck of the overhead desk light can be adjusted 360°. The 360° adjustable function of the gooseneck can avoid direct light from the eyes. The light of the table lamp is very uniform, there is no strobe, and the blue light emitted is relatively small, which reduces eye fatigue. ?Wide Application?: The modern smart desk lamp has a wide range of applications. Suitable for office, study, design, architectural drawing, reading, and artwork. We provide online service and1-year warranty, if you have any questions, you can contact us. › See more product details",99.0,70.0,793,10732,4.6,500.0,Tools & Home Improvement,70,China
320,"Floor Lamps for Living Room,SIBRILLE Modern Stepless Dimmable Standing Lamp 3000-6000K,22W LED Rotatable Reading Standing Light,Touch&Remote Control Uplighter Floor Lamp for Living Room Bedroom Office",SIB¦¦¦LE ¦¦¦P U¦¦¦,"SIBRILLE 22W Bright Modern Stepless Dimmable LED Floor Lamp with Remote Control   Special Feature: Modern design, stepless dimmable, integrated LED, remote & touch control, preset scene modes, easy assembly, timer function, memory function, eye protection, sturdy base, magnet remote, space saving. Previous page Next page Enhance any space with this modern and stylish standing lamp 1 Unwind Your Mind 2 Modern Decoration 3 Efficient Work 4 Focused Reading Previous page Next page SIBRILLE dimmable tall lamp allows you to truly personalize your lighting experience 1 Stepless Dimmable 2 Eye Protection   Direct Anywhere With its adjustable and rotating lamp head, it can be used as an upward torchiere floor lamp, a focused reading floor lamp, or a decorative piece for overall room illumination. Previous page Next page Powerful, Market-leading Remote Control 1 Preset Scene Modes 2 Two Control Methods The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked. Solution for remote control not working If the remote control does not work, it is possible that it is being interfered with by other remotes in the house or in the neighborhood. Step 1: Clear the code —— Reconnect the power adapter after unplugging it 5 times in a row. The floor lamp will flash quickly which means the code has been cleared successfully. Step 2: Match the code —— Long press the switch, the indicator light turns red. Plugged in while long pressing the switch. The light will flash, meaning the pairing is successful. The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked. Easy to Assemble Srecw the lamp head to the poleSrecw the remaining part of the poleScrew the base Memory Function This led floor lamp remembers the previous lighting settings every time you turn it on, eliminating the hassle of reconfiguring the lights. Humanized Magnet Design This modern floor lamp attaches securely to any metal surface, such as the lamp pole, eliminating the hassle of not being able to find the remote control. Sturdy and Thickened Base The base of this standing lamp is 10 inches in diameter and 1 inch high. This makes the lamp quite stable. Space Saving You can place the dimmable tall lamp next to a nightstand or sofa, saving space considerably. SIBRILLE LED Floor Lamp -- Light Your Dreams Standard Version Add to Cart RGB Version Add to Cart RGB With Reading Lamp Add to Cart Foot Switch Version Add to Cart Customer Reviews 4.6 out of 5 stars 3,476 4.6 out of 5 stars 3,476 4.6 out of 5 stars 3,476 4.6 out of 5 stars 3,476 Price $75.99$75.99 $89.99$89.99 $99.99$99.99 $59.99$59.99 Wattage 22W 20W 32W 20W Individual Control ? ? ? ? Rotatable & Flexible Lamp Head ? ? ? ? Control Method Remote Control/ Touch Control Remote Control/ Touch Control Remote Control/ Touch Control Foot Switch Color Temperature Stepless Dimmable 3000K-6000K Stepless Dimmable 3000K-6000K Stepless Dimmable 3000K-6500K Stepless Dimmable 3000K-6500K Brightness Stepless Adjustable 10%-100% Stepless Adjustable 10%-100% Stepless Adjustable 10%-100% Stepless Adjustable 10%-100% Energy-saving ? ? ? ?",76.0,76.0,3476,4390,4.6,1000.0,Tools & Home Improvement,49,China
324,"Brightech LightView Pro Flex 2 in 1 Magnifying Desk Lamp, 2.25x Light Magnifier, Adjustable Magnifying Glass with Light for Crafts, Reading, Close Work",Bri¦¦¦ech¦¦¦A,"VERSATILE INTERCHANGEABLE TABLE AND CLAMP LAMP CLARITY & QUALITY: GENUINE GLASS MAGNIFIER THAT MAGNIFIES 225%.: Review: ""The magnafine [sic] glass is so much clearer than what I was using and it feels very heavy duty."" That's because the 3"" lens is made of genuine diopter glass, unlike cheap lenses made of plastic/acrylic that fog up. Things are in focus about 8"" away. BEST FOR COMFORT: GET THE LENS & LIGHT WHERE YOU NEED, WORK HANDS FREE, AVOID UNCOMFORTABLE MAG GLASSES - The Brightech LightView Pro Flex 2 in 1 has a 13.5"" adjustable, flexible gooseneck, so you can point the glass and light where you want and free both your hands. The heavy base or strong clamp ensure the light doesn't tip so you can enjoy comfort with close work. Review: ""Solid and heavy, this base is more than enough to keep the lamp stable in any position it is set to.""   ENERGY SAVING LED LOVED BY CRAFTERS & HOBBYISTS: Reviewers have used it for painting, sewing, jewelry making, jigsaw puzzles, cross stitch, repairing electronics etc. Here's what they say: ""Perfect for threading needles with ease."" ""Lights allow me to see true colors."" (That's thanks to 6000K daylight-color cool white light - not yellow light.) ""A life saver when stitches have dropped."" ""Enough room under the glass to solder."" ""A true helper for older eyes and very small electronics."" Read the reviews! 20 YEAR LIFE BRIGHT LED LIGHTS & REAL DIOPTER GLASS FOR MAX DURABILITY - The 6W & 570 lumen LED lights are built in and last 20,000 hours - about 20 years if you use the Brightech Lightview Pro 3 hours every single day! The genuine diopter glass means the lens doesn't warp with time or heat, and is also scratch resistant. So it lasts longer than cheap acrylic/plastic lenses that warp in heat and scratch easily, requiring replacements in little time.       HOW TO- The Lightview is really lightweight and is simple to put together. It comes with only four pieces that snap into place with each other easily, and also includes a simple instruction diagram to show how the parts fit together. The On/Off switch is conveniently located at the top of the gooseneck, near the lens. The lamp is plugin operated and works with 110v - 220v outlets; you would just need to use a plug adapter to use it outside of the US, as the plug is made to fit standard US AC outlets. LED DETAILS- This lamp includes a built-in power-saving LED fixture that stays cool, even as your living space bathes for hours. It has 6 watts, 570 Lumens and a color temperature of a clear, crisp 6,000 Kelvin. Because it's LED and uses far less power than incandescent or halogen bulbs, it increases the lamp's life expectancy to 15-20 years, and you'll never have the replace the bulb! (Please NOTE- bulb is not dimmable.) WHAT TO KNOW- The lens of the Lightview Flex is approximately 3 inches wide (in its housing, the total width is 5 inches). The lamp's gooseneck measures 13.5 inches long and it lets you adjust the height of the lamp from anywhere between 6 and 16 inches tall. The clamp can be used on a desk up to approximately 2.5 inches and the lamp's cord is just under 5 feet long.   A THOUGHTFUL GIFT FOR EVERY STAGE OF LIFE Searching for a remarkable gift? Look no further! Our floor lamps are the ideal gift for students, mothers, fathers, partners, spouses, children, kids, or parents for Back to School, Off to College, Graduation, Halloween, Christmas, Birthday, Winter Holiday, Mother's Day, Father's Day, Wedding, Anniversary and Business Achievement LightView Flex LED Magnifier Clamp Lamp LightView PRO LED Magnifying Clamp Lamp LightView Pro LED Full Spectrum LightView PRO XL LED Magnifying Clamp Lamp Add to Cart Add to Cart Add to Cart Add to Cart Customer Reviews 4.5 out of 5 stars 3,797 4.7 out of 5 stars 2,714 4.6 out of 5 stars 4,660 4.6 out of 5 stars 620 Price $29.99$29.99 $74.99$74.99 $64.99$64.99 $74.99$74.99 Wattage 6 Watt 9 Watt 9 Watt 9 Watt Color Black, White Black, White Black, White White",48.0,33.0,6938,10242,4.6,300.0,Tools & Home Improvement,64,
330,"OttLite Creative Curves LED Desk Lamp with Adjustable Neck - Dimmable with 4 Brightness Settings & Energy Efficient Natural Daylight LEDs for Home Office, Computer Desk, & Dorms",Pou¦¦¦e P¦¦¦,"About this item Sleek Desk Lamp: The OttLite Creative Curves LED Desk Lamp is great for reading, crafts, puzzles, and any activity that requires superb illumination. Its space-saving design and flexible neck that extends 20 inches allows you to move the light exactly where you need it. This sleek lamp is a great addition to tables and nightstands, as well as home, dorm, and office desks. Choose Between 4 Brightness Levels: This lamp’s touch-sensitive controls allow you to switch between 4 brightness levels of OttLite natural daylight LED illumination. Designed to Deliver Natural Daylight Indoors: Not all LED lighting is created equal. OttLite has established strict standards for color temperature, brightness, and light output to provide reduced glare and eyestrain and superior color rendering. See the fine print of instructions and books and details of your crafts clearly under this LED light. Long-Lasting Light: This lamp includes OttLite Natural Daylight LEDs, which will illuminate your workspace with high-contrast, low-glare light for up to 40,000 hours. A Healthier Way to See: Since its founding in 1989 by photobiologist and natural light research pioneer Dr. Ott, OttLite has focused on developing healthy, natural lighting that helps people see everything more clearly. Today, we continue to bring Dr. Ott’s work to life by pioneering advancements in health-focused LED technology. › See more product details",44.0,44.0,2180,14887,4.7,300.0,Tools & Home Improvement,92,
346,"SentrySafe Fireproof and Waterproof Large Safe with Backlit Digital Keypad and Override Key for Passports, Money, Jewelry, 0.81 Cubic Feet, FPW082HTC",Ama¦¦¦.co¦¦¦,"This home safe, fireproof and waterproof, protects what matters while critical time passes, the temperature climbs and emergency crews make their way to the scene. It doesn’t take much time learn the value of rigorous fire testing; a house fire can reach more than 1,100 °F in just 3.5 minutes. This fire box is UL Classified to protect valuables for 1 hour at 1700° and ETL verified to protect digital media for 1 hour. Additional water protection (ETL verified for 5 inches for 24 hours) means the safe box can withstand not only flames, but also the water or fire retardant that will extinguish it. It also means the fireproof safe box can be bolted down in the basement, limiting any water risks. Basement placement is popular because it means the fireproof safe won’t fall from higher levels in the event of structural collapse, and the bolt down kit makes it possible to store safe almost anywhere. The newly designed bolt down kit maintains the integrity of the safe’s water protection. The handles are easy to operate, and the safe door audibly confirms when it’s closed. Lithium batteries are included, giving a 5+ year lifespan.",270.0,240.0,87,42731,4.2,50.0,Tools & Home Improvement,83,Mexico
399,"LED Desk Lamp with USB Ports,Touch Desk Lamps for Home Office with 5 Color Modes,3 Brightness Desk Light with Small Night Light,Reading Lamp Table Lamp for Bedroom Bedside Study Black (with adapter)",Won¦¦¦ful¦¦¦ds,"EYE-CARING LED DESK LAMP   A desk light for all occasions   From work to study, from reading to rest, this desk lamp provides all the lighting you need Desk lamp with USB charging ports     Easy touch control This LED desk lamp features a touch button on the base, you can touch to open the lamp to change brightness and color by your wish.   USB Charging Charging your mobile devices and keep them within reach   Sleep night light fall asleep under a gentle light   Foldable Design Cast light directly where needed",22.0,20.0,11499,1134,4.5,4000.0,Tools & Home Improvement,7,
419,"Elder Welder® Hidden Wall Safe with Air Vent Cover | Easy to Install | Combination Lock | Fits Perfectly Between 16"" Studs | Hidden Safe for Money | Elevated Choice Over Book Safe or Picture Safe",NOX¦¦¦TOR¦¦¦LC,"The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked. Previous page Next page         EXPLORE MORE of Secret Safes! Air Vent Safe Add to Cart Picture Frame Safe Add to Cart Outlet Safe 1-gang size Add to Cart Outlet Safe 2-gang size Add to Cart Customer Reviews 4.4 out of 5 stars 43 5.0 out of 5 stars 7 4.4 out of 5 stars 1,326 4.4 out of 5 stars 1,326 Price $149.97$149.97 $109.97$109.97 $44.97$44.97 $69.97$69.97 Lock type Combination lock Combination lock Key lock Key lock Capacity 320 Cubic Inches 430 Cubic Inches 30 Cubic Inches 50 Cubic Inches Material Alloy Steel Alloy Steel Alloy Steel Alloy Steel What fits inside documents/jewelry/cash/handgun documents/jewelry/cash/handgun credit cards/jewelry/cash passport/jewelry/cash Installation time 20 minutes 20 minutes 15 minutes 15 minutes",150.0,150.0,43,83305,4.4,100.0,Tools & Home Improvement,7,China
423,"Modern Floor Lamp Simple Design with White Shade, Foot Pedal Switch, 60"" Small Tall Lamps for Living Room Bedroom Office Dining Room Kitchen, Black Pole Lamp(Without Bulb)",Rae¦¦¦cti¦¦¦,"Previous page Next page Previous page Next page 1 REPLACEBLE BULB 2 CORNER FLOOR LAMP 3 BEDROOM FLOOR LAMP 4 LIVING ROOM LAMPS Previous page Next page 1 Grey&Black 2 Black&Silver 3 Beige&Black 4 White&Silver 5 Beige&Silver More Floor Lamps for Choice Simple Floor Lamp Add to Cart Arc Floor Lamp Add to Cart Pole Floor Lamp Add to Cart Remote Control Floor Lamp Add to Cart Pull Chain Floor Lamp Buying Options Customer Reviews 4.5 out of 5 stars 5,121 4.5 out of 5 stars 2,621 4.5 out of 5 stars 1,777 4.3 out of 5 stars 1,424 4.6 out of 5 stars 509 Price $24.99$24.99 $37.99$37.99 $29.99$29.99 $37.99$37.99 — Height 61.42 inches 61.8 inches 66.53 inches 66.5 inches 61.4 inches Switch Style Foot Switch Foot Switch Foot Switch Remote Control Pull Chain Switch Bulb Base E26 (Replaceable) E26 (Replaceable) E26 (Replaceable) E26 (Replaceable) E26 (Replaceable) Color White&Black Beige&Black Beige&Black White&Black Beige&Black Lampshade Material Fabric Linen Linen Linen Linen",36.0,25.0,5121,162,4.5,10000.0,Tools & Home Improvement,1,China
436,"36W LED Tree Floor Lamp, Modern Dimmable Standing Lamp with Remote & Touch Control, 4 Color Temperatures, 3 Rotatable LED Light Floor Lamps for Living Room, Bedroom, Office",SIB¦¦¦LE ¦¦¦P U¦¦¦,"SIBRILLE 36W LED Tree Floor Lamp with Remote —— Individually Control Each Light   Special Feature: 36W super bright, remote & touch control, integrated energy-saving LED, individual control, stepless dimmable brightness, 4 color temperatures, Modern design, easy assembly, rotatable lamp head, timer function, memory function, sturdy base, magnet remote, space saving. Previous page Gentle glow calms your mind and soothes your mood, making it easy to relax in a restful sleep. Next page 1 Lamp for Bedroom 2 Customized Lighting 3 Modern Decoration 4 Focused Reading Why Choose SIBRILLE Floor Lamp?       Individual Control Each light can be turned on or off individually. You can turn on all the lights for bright lighting or turn off 1-2 lights for reading or bedtime. Previous page Next page 1 4 Color Temperature 2 Brightness 3 Eye Caring Previous page Next page 1 Two Control Methods 2 Enhance Any Scenario 3 Timming Mode SIBRILLE LED Floor Lamp -- Light Your Dreams 36W LED Tree Floor Lamp Add to Cart 36W RGB Tree Floor Lamp Add to Cart 36 LED Bright Floor Lamp Add to Cart 24W Globe Floor Lamp Add to Cart 36W Torchiere Floor Lamp Add to Cart 36W Arc Floor Lamp Add to Cart Customer Reviews 4.5 out of 5 stars 1,418 4.5 out of 5 stars 1,418 4.7 out of 5 stars 51 4.4 out of 5 stars 137 4.5 out of 5 stars 160 4.2 out of 5 stars 51 Price $78.99$78.99 $89.99$89.99 $79.99$79.99 $69.99$69.99 $59.99$59.99 $89.99$89.99 RGB ? ? ? ? ? ? Wattage 36W 36W 36W 24W 36W 36W Color Black Black with RGB Black Black Black Black Individual Control ? ? ? ? ? ? Energy-saving Integrated LED ? ? ? ? ? ? Control Method Remote Control/ Touch Control Remote Control/ Touch Control Remote Control/ Touch Control Remote Control/ Touch Control Remote Control/ Touch Control Remote Control/ Touch Control Color Temperature Stepless Dimmable 2700-6500K Stepless Dimmable 2700K-6500K Stepless Dimmable 3000-6500K Stepless Dimmable 2700-6500K Stepless Dimmable 3000K-6000K Stepless Dimmable 3000K-6000K Stepless Dimmable Brightness ? ? ? ? ? ? Rotatable & Flexible Lamp Head ? ? ? ? ? ? Easy to Assemble ? ? ? ? ? ? Style Modern, Contemporary, Casual Modern, Contemporary, Casual Modern, Contemporary, Casual Modern, Mid Century Modern, Contemporary, Casual Modern, Mid Century Lamp Height 68 inches 68 inches 68 inches 68 inches 69 inches 79 inches",79.0,79.0,1418,4391,4.5,1000.0,Tools & Home Improvement,50,China
440,"ShineTech Led Desk Lamp for Office Home, Bright Double Head Desk Light with Clamp, Architect Task Lamp 50 Lighting Modes Adjustable Flexible Gooseneck",DDX¦¦¦REC¦¦¦,"Previous page Next page     Fits Perfectly For L-Shaped Desk One desk lamp for multi-task, super flexible and easy to control where the light will go in a wide area, adjust to the directions you want. Double Head Led Desk Lamp Double head design allows for a 180° adjustment of the light bar, extending up to 31.5 inches to provide ample, comfortable illumination for your workspace. Additionally, the work light has a total height of 26.7 inches, making it compatible with most laptops and computer monitors. Super Large Clamp for Your Desk Compared to some desk lights available in the market, our office lamp features a sturdy clamp that is notably larger and wider. It can securely grip desk edges with a maximum thickness of up to 2.9 inches, and we've added a delicate silicone pad inside the clamp to effectively prevent any scratches on your table. Flexible Gooseneck The flexible lamp body allows you to adjust the desk lamp to any angle that suits your lighting needs best. It is suitable for various applications, including office work, study, design, architectural drawing, reading, and artwork. Practical Button Control You can effortlessly manage the lamp through advanced controls, all from the convenience of your desk, without the need to get up or move. Previous page Next page 1 Lamp for Office 2 Working Lamp 3 Drawing Desk Lamp 4 Study Light 5 Lamp for Desk",50.0,50.0,368,15354,4.6,500.0,Tools & Home Improvement,94,China
443,"Wall Mount Locking Drop Box, Heavy Duty Steel Mailbox for Rent Payments, Mail, Keys, Cash, Checks - Safe Storage Dropbox for After Hours Deposits W500 (Black)",Dig¦¦¦lBu¦¦¦,"Secure The locking mail drop box features a continuous piano hinge which makes it difficult to pry the retrieval door open, and a metal baffle inside the mail box to protect against fishing. The tubular style key (2 included) and lock are difficult to replicate. Quality, Durable Design Constructed using heavy duty powder coated steel the drop box is built to last! Powder-coated finish protects the drop box from rusting and scratching. Easy Installation with Hardware Included Includes mounting hardware: 4 hex sleeve anchors for concrete and 4 Philips head wood screws. Comes with two screw caps to stop mail from getting stuck. Two pre-drilled mounting holes on the drop box align with the door making it easier to install.     W300 Drop Box W500 Drop Box D500 Drop Box D700 Drop Box D100 Drop Chute Add to Cart Buying Options Add to Cart Add to Cart Add to Cart Customer Reviews 4.6 out of 5 stars 342 4.5 out of 5 stars 409 4.4 out of 5 stars 602 4.5 out of 5 stars 593 4.5 out of 5 stars 593 Price $69.95$69.95 — $109.00$109.00 $129.00$129.00 $39.00$39.00 Style Wall Mounted Wall Mounted Through the Door Through the Wall Through the Wall Chute Colors Black/Grey Black/Grey Black/Grey Black/Grey Black/Grey Weight 12 lbs 12 lbs 17 lbs 23 lbs 7 lbs Exterior Dimension 16-1/4 H x 10"" W x 4"" D 15"" H x 12"" W x 4-1/4"" D. 15"" H x 12"" W x 6"" D 17"" H x 13"" W x 7"" D Adjustable Cubic ft interior .26 .24 .31 .5 N/A Drop Slot Dimensions 8-3/4"" x 1/2"" 9-7/8"" x 1-1/2"" 9-1/2"" x 1-3/4"" 9-3/8"" x1"" 9-3/8"" x1""",89.0,89.0,409,63475,4.5,100.0,Tools & Home Improvement,3,
445,"Govee RGBIC Floor Lamp, LED Corner Lamp Works with Alexa, 1000 Lumen Smart Modern Floor Lamp with Music Sync and 16 Million DIY Colors, Color Changing Standing Floor Lamp for Bedroom Living Room Black",Gov¦¦¦US,"Previous page Christmas Delight Transform your home with Govee Floor Lamps. B6076 2-Pack Next page The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked. Previous page Next page 1 Scene Modes 2 DIY Function 3 Sync with Music Previous page Installation Steps Next page How many lumens does the floor lamp produce? The floor lamp provides up to 1000 lumens when the warm white LEDs are turned on. What's the material of the lamp? Both the lamp pole and the base is made of solid aluminum for lasting performance. What's included in the package? The package contains 4 aluminum light pole sections, 1 aluminum lamp base, 1 silicone light strip, power adapter, user manual and quick start guide brochure. Govee Floor Lamp H6076 Govee Floor Lamps Alexa Compatible Matter Compatible RGBIC+Warm White Color RGBIC+Warm White 3300-4300K Color Temperature 2200-6500K 1000 Lumens 1725 61 Scene Mode 82 1360mm / 53 inches Height 1521mm / 60 inches Alexa Compatible Matter Compatible RGBIC+Warm White Color RGBIC+Warm White 3300-4300K Color Temperature 2200-6500K 1000 Lumens 2100 61 Scene Mode 85 1360mm / 53 inches Height 1720mm / 67.7 inches Alexa Compatible Matter Compatible RGBIC+Warm White Color RGBIC+Warm White 3300-4300K Color Temperature 2200-6500K 1000 Lumens 1500 61 Scene Mode 64 1360mm / 53 inches Height 1400mm / 55 inches Alexa Compatible Matter Compatible RGBIC+Warm White Color RGBIC+Warm White 3300-4300K Color Temperature 2200-6500K 1000 Lumens 1500 61 Scene Mode 64 1360mm / 53 inches Height 1750mm / 68 inches Previous page Govee Floor Lamp 2 H607C Govee Floor Lamp Pro 6079 Govee Floor Lamp H6072 Govee Floor Lamp H6072 Next page Learn More Learn More Learn More Learn More",100.0,100.0,6288,261,4.5,10000.0,Tools & Home Improvement,3,
454,"Kavey 2.0 Cub Safe Box, Home Safe with Backlit Touch Screen Keypad and Dual Alarm System, Money Safe With Mute Function and LED Light, Safe for Home Hotel Office",Kav¦¦¦Saf¦¦¦,"Let's dive deeper into the KaveySafe, see just how 'safe' it really is!     What Makes Kaveysafe a True Safe? Previous page Next page 1 Safe-Tastic Journey 2 Go Secure 3 Go Smart 4 Go Steadfast Impressively Big, Impossibly Safe   Explore The Extra Features of Kaveysafe! Previous page Next page 1 Buzz&Shhh 2 Lock Trio 3 Outshine Others Reliable Security, Anytime, Anywhere   Previous page Next page 1 About Kavey 2 Customer Voices 3 Eco Steps",200.0,170.0,1265,13805,4.2,400.0,Tools & Home Improvement,25,China
