"title","seller_name","seller_name","description","initial_price","final_price","reviews_count","root_bs_rank","rating","bought_past_month","root_bs_category","bs_rank","country_of_origin"
"JBL Clip 3, Blue - Waterproof, Durable & Portable Bluetooth Speaker - Up to 10 Hours of Play - Includes Noise-Cancelling Speakerphone & Wireless Streaming","Hup¦¦¦s","Hup¦¦¦s","Like no other, The JBL clip 3 is a unique ultra-portable, ultra-rugged and waterproof Bluetooth speaker that is small in size but with surprisingly big sound. The upgraded durable and fully integrated carabiner clips to your clothes, belt loop or backpack, making the clip 3 Your outdoor companion on every adventure. The clip 3 is IPX7 waterproof and offers 10 hours of playtime, powered by a 1000mAh rechargeable li-ion battery, allowing you to bring your music with you. A built-in noise and echo-cancelling speakerphone gives you crystal clear calls with the press of a button.","4.49E+1","3.80E+1","76570","2504","4.7","500","Electronics","97",""
"for 15W Magsafe Car Mount Charger, [Vibrant LED Decoration] Wireless Car Charger, Magnetic Phone Holder Mount for Air Vent","Ama¦¦¦.co¦¦¦","Ama¦¦¦.co¦¦¦","Previous page Next page Previous page Next page 1 LIGHTS ON 2 PREMIUM NON-SLIP HOOK","2.00E+1","1.60E+1","1039","2374","4.4","1000","Cell Phones & Accessories","70","China"
"Shuttle Art Magnetic Whiteboard Markers, 20 Pieces Whiteboard Markers, Fine Tip and Eraser, Dry Erase Whiteboard Markers, for Writing on Whiteboards, Weekly Planner, Glass for","Shu¦¦¦e A¦¦¦","Shu¦¦¦e A¦¦¦","15 colors magnetic dry erase markers 15 colors magnetic dry erase markers 15 black magnetic dry erase markers 60 pack 15 colors magnetic dry erase markers 60 pack black magnetic dry erase markers 25 pack black magnetic dry erase markers Add to Cart Add to Cart Add to Cart Add to Cart Add to Cart Add to Cart Customer Reviews 4.4 out of 5 stars 10,407 4.3 out of 5 stars 9,333 4.5 out of 5 stars 4,321 4.4 out of 5 stars 10,407 4.5 out of 5 stars 4,321 4.5 out of 5 stars 4,321 Price $7.99$7.99 $8.99$8.99 $7.99$7.99 $23.99$23.99 $23.99$23.99 $12.99$12.99 Tip Type Fine-Tip Fine-Tip Fine-Tip Fine-Tip Fine-Tip Fine-Tip Available Colors 15 colors 15 colors 15 black 60 pack 15 colors 60 black 25 black Pack Size 15 15 15 60 60 25 Low-Odor ink ? ? ? ? ? ? Magnetic Eraser ? ? ? ? ? ?","2.00E+1","1.20E+1","4659","563","4.4","3000","Office Products","18",""
"Canon PIXMA TR7020a All-in-One Wireless Color Inkjet Printer, with Duplex Printing, Mobile Printing, and Auto Document Feeder, Black, Works with Alexa","Ama¦¦¦.co¦¦¦","Ama¦¦¦.co¦¦¦","Use this TR7020A Wireless All-In-One Printer to meet your home and work needs when printing, copying or scanning. Printer handles a variety of tasks from scanning signed contracts with the auto document feeder to printing from your smartphone. It's easy to set up, simple to use and feature-rich - with a 1.44"" OLED display, front/rear paper reader and auto-duplex printing. Front/rear paper feed holds plain paper in the front cassette, and rear tray extends to print on photo paper or other paper types. Enjoy sharp, black text for documents and great-looking photos thanks to the hybrid ink system. It prints a 4"" x 6"" photo in approximately 43 seconds and generates 6.8 ipm (color). When copying, it makes up to 99 copies in 6 ipm (color). The 35-sheet ADF copies and scans multiple documents with ease. Printer's resolution is up to 4800 x 1200 dpi. Standard interface uses Hi-speed USB, wireless PictBridge, Wi-Fi and Bluetooth 4.0 LE. Paper Capacity: Rear Paper Tray: 100 Sheets of Plain Paper OR 20 Sheets of 4 x 6 / 10 Sheets of 5 x 7 Photo Paper Front Paper Cassette: 100 Sheets of Plain Paper","1.60E+2","1.44E+2","2902","8558","4.1","3000","Office Products","23","Vietnam"
"APPS2Car Magnetic Phone Car Mount, Dashboard Windshield Industrial-Strength Suction Cup Car Phone Mount Holder with Adjustable Telescopic Arm,6 Strong Magnets, for Cell Phones(Metal Sticker Need)","Wii¦¦¦Tec¦¦¦","Wii¦¦¦Tec¦¦¦","Previous page Next page 1 3M Sticky Pad Guide 2 Anti-UV Film on Window Previous page Next page Previous page Warm Tips While Wireless Charging 3 Ways to Stick Metal Plate Next page Multiple Options to Meet Your Needs Regular Magnets Add to Cart MagSafe Wireless Charging Add to Cart MagSafe Magnets Add to Cart Regular Magnets Bling Add to Cart Customer Reviews 4.5 out of 5 stars 32,285 4.5 out of 5 stars 32,285 4.5 out of 5 stars 32,285 4.5 out of 5 stars 32,285 Price $18.99$18.99 $29.99$29.99 $24.99$24.99 $23.99$23.99 Magnets Type 6*N45 17*N52 MagSafe Ring 17*N52 MagSafe Ring 6*N45 Metal Sticker Types 1*Round, 1*Rect 1*Metal Ring 1*Metal Ring 1*Round, 1*Rect Wireless Charging ? ? ? ? MagSafe ? ? ? ? Compatible Phone Models All Phone(Metal Sticker Need) Only for iPhone 12-16 Series All Phone(Metal Ring Need) All Phone(Metal Sticker Need) Does this magnetic phone holder require a metal sticker on the phone case? Yes, you should stick the metal plate on your phone case inside or outside. Is this phone holder compatible with MagSafe? No, this is a regular magnetic mount. My phone is an iPhone 12-16 series, do I need to use the metal sticker? Yes We strictly control every production detail The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked. We value customer experience and strictly control quality requirements during the production process.","2.60E+1","1.90E+1","32285","850","4.5","4000","Cell Phones & Accessories","35","China"
"PAG Hanging Wall File Holder Mail Organizer Wall Mount Document Letter Rack, 5-Tier, White","PAG¦¦¦per¦¦¦ket¦¦¦","PAG¦¦¦per¦¦¦ket¦¦¦","Brand: PAG Color: Black, White, Silver Material: Metal Size(inch): 12.8 x 4.09 x 16.65Style: Wall-Mounted Package: 1 x 5 Tier Wall File Holder   PAG Hanging Wall File Holder Mail Organizer Wall Mount Document Letter Rack, 5-Tier Well Made Metal File Organizer. The wall file holder is made of high quality metal material, elegant and contemporary mesh construction with durable powder coat finish, anti-oxidation and anti-rust, effectively extend the service life, suitable for many years and withstand lots of use.Multipurpose and Space-saving. This wall file holder has 5 separate oblique slots, which is great for sorting files, documents, magazines, literature, catalogs, mail, brochures, manila envelopes and notebooks, etc. Take full advantage of wall space and keep your desktop empty and tidy. Your home or office is no longer messy, well organized papers will let you feel happy and relax everyday.Humanize Design. The circular corner and smooth edges can protect people from scratches when using. Curved drawer boards can remove the trouble to your finger when carry documents. Each label panel can make sure you can get your target document in shortest time.   PAG Hanging Wall File Holder Mail Organizer Wall Mount Document Letter Rack, 5-Tier Well Made Metal File Organizer. The wall file holder is made of high quality metal material, elegant and contemporary mesh construction with durable powder coat finish, anti-oxidation and anti-rust, effectively extend the service life, suitable for many years and withstand lots of use.Multipurpose and Space-saving. This wall file holder has 5 separate oblique slots, which is great for sorting files, documents, magazines, literature, catalogs, mail, brochures, manila envelopes and notebooks, etc. Take full advantage of wall space and keep your desktop empty and tidy. Your home or office is no longer messy, well organized papers will let you feel happy and relax everyday.Humanize Design. The circular corner and smooth edges can protect people from scratches when using. Curved drawer boards can remove the trouble to your finger when carry documents. Each label panel can make sure you can get your target document in shortest time.   PAG Hanging Wall File Holder Mail Organizer Wall Mount Document Letter Rack, 5-Tier Well Made Metal File Organizer. The wall file holder is made of high quality metal material, elegant and contemporary mesh construction with durable powder coat finish, anti-oxidation and anti-rust, effectively extend the service life, suitable for many years and withstand lots of use.Multipurpose and Space-saving. This wall file holder has 5 separate oblique slots, which is great for sorting files, documents, magazines, literature, catalogs, mail, brochures, manila envelopes and notebooks, etc. Take full advantage of wall space and keep your desktop empty and tidy. Your home or office is no longer messy, well organized papers will let you feel happy and relax everyday.Humanize Design. The circular corner and smooth edges can protect people from scratches when using. Curved drawer boards can remove the trouble to your finger when carry documents. Each label panel can make sure you can get your target document in shortest time.   5 Tier-Black   5 Tier-White   5 Tier-Silver PAG 3 Pockets Hanging File Holder Wall Mount Mail Organizer with Tag Slot PAG 6 Pockets Hanging File Holder PAG Office Supplies Desk Organizer Wood File Mail Sorter PAG Hanging Wall File Holder Office Wall Organizer PAG 5-Tier Wall File Holder Hanging Mail Organizer Wood Magazine Literature Rack PAG Wall File Holder Wall Mounted Wood Hanging File Organizer for Office Add to Cart Add to Cart Add to Cart Buying Options Add to Cart Add to Cart Customer Reviews 4.7 out of 5 stars 1,763 4.7 out of 5 stars 1,763 4.7 out of 5 stars 572 4.7 out of 5 stars 543 4.7 out of 5 stars 1,244 4.6 out of 5 stars 150 Price $24.99$24.99 $39.99$39.99 $39.99$39.99 — $34.99$34.99 $29.99$29.99 Color Black Black Black Black Brown Brown Material Metal Metal Metal Metal Melamine Faced Board Melamine Faced Board","2.49E+1","2.30E+1","238","20531","4.7","50","Office Products","58",""
"WEN 500-Pound Capacity 46 By 25.5-Inch Extra Wide Service Utility Cart","Ama¦¦¦.co¦¦¦","Ama¦¦¦.co¦¦¦","Remember when you could lift over 500 pounds? We don't remember that either. However, with the WEN Service Cart, lifting 500 pounds has never been easier. This cart plays the perfect companion for IT departments, cleaning crews, filmmakers, gardeners, mechanics or anyone else looking for a heavy-duty lightweight mobile storage station. Constructed from industrial-strength polypropylene, the WEN Service Cart features two 250-pound-capacity 36-by-24 inch shelves, four 5-inch non-marring casters, a built-in handle, a cupholder, a towel rack and five small storage compartments for screws and bolts. Finally, there's no need for a gym membership in order to successfully lift over 500 pounds. Remember when you had a simple way for mobile organization? Remember WEN.","1.35E+2","1.25E+2","2267","5643","4.7","1000","Office Products","31","China"
"Brother Genuine TN433BK High Yield Toner-Retail Packaging, Black, 1 Size","App¦¦¦Bro¦¦¦rs","App¦¦¦Bro¦¦¦rs","Brother Printer TN433BK High Yield Toner-Retail Packaging , Black","8.95E+1","8.48E+1","760","2445","4.6","1000","Office Products","51",""
"INIU Portable Charger, Slimmest Fast Charging 10000mAh USB C in/Out Power Bank, 22.5W PD3.0 QC4+ Battery Pack, Portable Phone Charger for iPhone 16 15 14 13 12 Pro Samsung S22 S21 Google AirPods iPad","Ama¦¦¦.co¦¦¦","Ama¦¦¦.co¦¦¦","Charge & Recharge Directly via One USB-C     Previous page Next page 1 Faster Charge iPhone 14 2 2H Rapid Recharge Previous page Next page 1 28% Lighter 2 36% Thinner 3 Travel Buddy   Monitors Charging Temp INIU's TempGuard2.0 Tech safeguards you and your devices by intelligently monitoring temperature over 3.2 million times per day.   Airline Safe Make every air travel safer with INIU's TSA&FAA approved power bank at your side.   A Brand You Can Trust Each INIU item is made of only the highest-quality materials for total peace of mind.   Keep Battery Healthy Thanks to TempGuard 2.0's real-time temperature detection and corresponding control protection, your device's battery health will be guaranteed. Why Does It Feel Like a 'Not Sure 10,000mAh'? Rated Battery Capacity 10,000mAh Understanding Capacity Loss Usually a Power bank could supply 60%-70% battery to other devices. Around 30-40% of the capacity is lost in circuit heat and voltage conversions. So a fully charged INIU 10,000mAh B6 can offer 6,000-7,000 mAh to your devices. General Formula (PowerBank Rated Capacity × 60%)/Device Battery Capacity ˜ Number of Charges eg. (10,000mAh Powerbank × 60%)/3279mAh iPhone14 battery ˜ 1.8 charges. Full Recharge Time It depends on the power of the wall charger used: 20W fast charger - 3hrs; 5V/2A charger - 6 hrs; 5V/1A charger - 10 hrs. Aftersales Any questions? Find us for replacement within 3 years and support via the package, manual, or your order. 10000mAh 22.5W Power Bank Comparison 1.4 Charges iPhone 14 Pro Max 3.5 Charges 1.9 Charges iPhone 13 5.1 Charges 1.5 Charges Samsung S23 3.8 Charges 1.3 Charges Google Pixel6 3.2 Charges 0.7 Charges iPad Pro 1.9 Charges 5.3*2.8*0.6in Size 5.8*2.8*1.3in 7.40z/210g Weight 16.70z/475g 1.4 Charges iPhone 14 Pro Max 3.1 Charges 1.9 Charges iPhone 13 4.0 Charges 1.5 Charges Samsung S23 3.6 Charges 1.3 Charges Google Pixel6 2.8 Charges 0.7 Charges iPad Pro 1.6 Charges 5.3*2.8*0.6in Size 5.3*2.8*1.0in 7.40z/210g Weight 2.8oz/365g 1.4 Charges iPhone 14 Pro Max 1.5 Charges 1.9 Charges iPhone 13 2.2 Charges 1.5 Charges Samsung S23 1.7 Charges 1.3 Charges Google Pixel6 1.4 Charges 0.7 Charges iPad Pro 0.9 Charges 5.3*2.8*0.6in Size 5.2*2.7*0.5in 7.40z/210g Weight 6.9oz/198g Previous page 25000mAh 65W Power Bank 20000mAh 22.5W Power Bank 10000mAh 5V/3A Power Bank Next page Learn More Learn More Learn More","3.20E+1","1.98E+1","15994","1091","4.6","4000","Cell Phones & Accessories","93","China"
"DOQAUS Bluetooth Headphones Over Ear, 90 Hours Playtime Wireless Headphones with 3 EQ Modes, HiFi Stereo Headphones with Microphone and Soft Protein Earpads for Cellphone/TV/PC/Home Office (Navy Blue)","DOQ¦¦¦ Di¦¦¦t","DOQ¦¦¦ Di¦¦¦t","Enjoy Your Music with DOQAUS Bluetooth Headphones The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked. Previous page 10 minutes of charging for 5 hours of listening Bluetooth V5.3 Keep the Connection Bluetooth 5.3 ensures a fast and stable connection, providing lower latency and better audio output. Clear Hands-free Calling Next page 1 Long Battery Life 2 Bluetooth V5.3 3 3 EQ Modes 4 Built-in ANC Microphone   Enjoy Your Music Anytime Comes with a 3.5mm audio jack, you can switch between wired mode. No matter where you are, you can enjoy music with DOQAUS bluetooth headphones   Built for Quality The headband is made of high-grade nylon material. Good elasticity & ductility make it easy return to its original shape even after vigorous twisting   Take Music to Anywhere With lightweight and foldable design, the space-saving headset can be easily folded and stored in bags or suitcases. Carry your music all around   Extreme Comfortable to Wear Pillow soft memory foam earmuff and adjustable padded headband ensure you premium comfort even during long listening   Compare DOQAUS Headphones LIFE 3 Add to Cart LIFE 4 Add to Cart LIFE 5 Add to Cart CARE 1 PRO Add to Cart Customer Reviews 4.4 out of 5 stars 9,647 4.4 out of 5 stars 6,948 4.3 out of 5 stars 163 4.3 out of 5 stars 1,234 Price $26.99$26.99 $19.89$19.89 $31.99$31.99 $49.99$49.99 Type Bluetooth Headphones Over Ear Bluetooth Headphones Over Ear Bluetooth Headphones Over Ear Bluetooth Headphones Over Ear Connectivity Technology Wireless & Wired Wireless & Wired Wireless & Wired Wireless & Wired Bluetooth Version Bluetooth 5.3 Bluetooth 5.3 Bluetooth 5.3 Bluetooth 5.3 Play Time 90 Hours 90 Hours 70 Hours 90 Hours ANC Microphone Built-in Mic(ANC Technology) Built-in Mic(ENC Technology) Built-in Mic(ENC Technology) Built-in Mic(ANC Technology) Multi-device Connectivity v v v v AI assistant Wake Up v v v v Charging Faster 10 mins of charging for 5 hrs 10 mins of charging for 5 hrs 10 mins of charging for 3 hrs 10 mins of charging for 6 hrs Charging Port USB-C USB-C USB-C USB-C Audio Cable 3.5mm AUX Cable 3.5mm AUX Cable 3.5mm AUX Cable 3.5mm AUX Cable Ear Pads Memory Protein Pads Memory Protein Pads Memory Protein Pads Memory Protein Pads Adjustable Headband v (Silicone Material) v v v (Silicone Material)","4.00E+1","2.00E+1","9647","739","4.4","1000","Electronics","41",""
